category,district,time_slot,hour,day_of_week,month,day,season,is_weekend,is_holiday,weather_condition,crowdlevel,tourist_season,festival_period
Religious,Kathmandu,morning,9,5,1,18,Winter,1,0,Sunny,25.1,Low,No
Religious,Kathmandu,afternoon,14,5,1,18,Winter,1,0,Sunny,37.4,Low,No
Religious,Kathmandu,evening,18,5,1,18,Winter,1,0,Sunny,32.4,Low,No
Religious,Kathmandu,morning,9,6,1,19,Winter,1,0,Cloudy,19.8,Low,No
Religious,Kathmandu,afternoon,14,6,1,19,Winter,1,0,Cloudy,35.0,Low,No
Religious,Kathmandu,evening,18,6,1,19,Winter,1,0,Cloudy,26.4,Low,No
Religious,Kathmandu,morning,9,0,1,20,Winter,0,0,Cloudy,13.2,Low,No
Religious,Kathmandu,afternoon,14,0,1,20,Winter,0,0,Foggy,16.0,Low,No
Religious,Kathmandu,evening,18,0,1,20,Winter,0,0,Cloudy,15.5,Low,No
Religious,Kathmandu,morning,9,1,1,21,Winter,0,0,Cloudy,11.2,Low,No
Religious,Kathmandu,afternoon,14,1,1,21,Winter,0,0,Foggy,17.5,Low,No
Religious,Kathmandu,evening,18,1,1,21,Winter,0,0,Sunny,18.2,Low,No
Religious,Kathmandu,morning,9,2,1,22,Winter,0,0,Foggy,9.0,Low,No
Religious,Kathmandu,afternoon,14,2,1,22,Winter,0,0,Cloudy,19.1,Low,No
Religious,Kathmandu,evening,18,2,1,22,Winter,0,0,Cloudy,15.9,Low,No
Religious,Kathmandu,morning,9,3,1,23,Winter,0,0,Sunny,14.0,Low,No
Religious,Kathmandu,afternoon,14,3,1,23,Winter,0,0,Cloudy,20.6,Low,No
Religious,Kathmandu,evening,18,3,1,23,Winter,0,0,Sunny,17.4,Low,No
Religious,Kathmandu,morning,9,4,1,24,Winter,0,0,Cloudy,12.4,Low,No
Religious,Kathmandu,afternoon,14,4,1,24,Winter,0,0,Foggy,17.6,Low,No
Religious,Kathmandu,evening,18,4,1,24,Winter,0,0,Foggy,12.1,Low,No
Religious,Kathmandu,morning,9,5,1,25,Winter,1,0,Cloudy,22.1,Low,No
Religious,Kathmandu,afternoon,14,5,1,25,Winter,1,0,Sunny,36.4,Low,No
Religious,Kathmandu,evening,18,5,1,25,Winter,1,0,Foggy,22.8,Low,No
Religious,Kathmandu,morning,9,6,1,26,Winter,1,0,Foggy,15.3,Low,No
Religious,Kathmandu,afternoon,14,6,1,26,Winter,1,0,Sunny,42.2,Low,No
Religious,Kathmandu,evening,18,6,1,26,Winter,1,0,Foggy,23.6,Low,No
Religious,Kathmandu,morning,9,0,1,27,Winter,0,0,Cloudy,11.8,Low,No
Religious,Kathmandu,afternoon,14,0,1,27,Winter,0,0,Cloudy,20.2,Low,No
Religious,Kathmandu,evening,18,0,1,27,Winter,0,0,Sunny,17.0,Low,No
Religious,Kathmandu,morning,9,1,1,28,Winter,0,0,Cloudy,12.9,Low,No
Religious,Kathmandu,afternoon,14,1,1,28,Winter,0,0,Sunny,21.6,Low,No
Religious,Kathmandu,evening,18,1,1,28,Winter,0,0,Foggy,12.4,Low,No
Religious,Kathmandu,morning,9,2,1,29,Winter,0,0,Sunny,14.3,Low,No
Religious,Kathmandu,afternoon,14,2,1,29,Winter,0,0,Sunny,22.8,Low,No
Religious,Kathmandu,evening,18,2,1,29,Winter,0,0,Foggy,12.2,Low,No
Religious,Kathmandu,morning,9,3,1,30,Winter,0,0,Sunny,13.8,Low,No
Religious,Kathmandu,afternoon,14,3,1,30,Winter,0,0,Cloudy,20.2,Low,No
Religious,Kathmandu,evening,18,3,1,30,Winter,0,0,Sunny,18.2,Low,No
Religious,Kathmandu,morning,9,4,1,31,Winter,0,0,Sunny,14.6,Low,No
Religious,Kathmandu,afternoon,14,4,1,31,Winter,0,0,Foggy,17.3,Low,No
Religious,Kathmandu,evening,18,4,1,31,Winter,0,0,Cloudy,17.0,Low,No
Religious,Kathmandu,morning,9,5,2,1,Winter,1,0,Cloudy,24.0,Low,No
Religious,Kathmandu,afternoon,14,5,2,1,Winter,1,0,Cloudy,43.3,Low,No
Religious,Kathmandu,evening,18,5,2,1,Winter,1,0,Sunny,39.2,Low,No
Religious,Kathmandu,morning,9,6,2,2,Winter,1,0,Cloudy,26.1,Low,No
Religious,Kathmandu,afternoon,14,6,2,2,Winter,1,0,Foggy,38.4,Low,No
Religious,Kathmandu,evening,18,6,2,2,Winter,1,0,Foggy,24.8,Low,No
Religious,Kathmandu,morning,9,0,2,3,Winter,0,0,Cloudy,15.4,Low,No
Religious,Kathmandu,afternoon,14,0,2,3,Winter,0,0,Foggy,21.0,Low,No
Religious,Kathmandu,evening,18,0,2,3,Winter,0,0,Sunny,21.9,Low,No
Religious,Kathmandu,morning,9,1,2,4,Winter,0,0,Foggy,12.0,Low,No
Religious,Kathmandu,afternoon,14,1,2,4,Winter,0,0,Foggy,20.0,Low,No
Religious,Kathmandu,evening,18,1,2,4,Winter,0,0,Cloudy,20.7,Low,No
Religious,Kathmandu,morning,9,2,2,5,Winter,0,0,Sunny,16.7,Low,No
Religious,Kathmandu,afternoon,14,2,2,5,Winter,0,0,Sunny,30.1,Low,No
Religious,Kathmandu,evening,18,2,2,5,Winter,0,0,Sunny,21.8,Low,No
Religious,Kathmandu,morning,9,3,2,6,Winter,0,0,Sunny,16.9,Low,No
Religious,Kathmandu,afternoon,14,3,2,6,Winter,0,0,Foggy,22.7,Low,No
Religious,Kathmandu,evening,18,3,2,6,Winter,0,0,Sunny,20.7,Low,No
Religious,Kathmandu,morning,9,4,2,7,Winter,0,0,Cloudy,16.6,Low,No
Religious,Kathmandu,afternoon,14,4,2,7,Winter,0,0,Foggy,20.7,Low,No
Religious,Kathmandu,evening,18,4,2,7,Winter,0,0,Foggy,15.7,Low,No
Religious,Kathmandu,morning,9,5,2,8,Winter,1,0,Foggy,22.3,Low,No
Religious,Kathmandu,afternoon,14,5,2,8,Winter,1,0,Foggy,34.1,Low,No
Religious,Kathmandu,evening,18,5,2,8,Winter,1,0,Foggy,25.2,Low,No
Religious,Kathmandu,morning,9,6,2,9,Winter,1,0,Sunny,31.8,Low,No
Religious,Kathmandu,afternoon,14,6,2,9,Winter,1,0,Sunny,47.1,Low,No
Religious,Kathmandu,evening,18,6,2,9,Winter,1,0,Sunny,40.5,Low,No
Religious,Kathmandu,morning,9,0,2,10,Winter,0,0,Cloudy,14.3,Low,No
Religious,Kathmandu,afternoon,14,0,2,10,Winter,0,0,Foggy,19.5,Low,No
Religious,Kathmandu,evening,18,0,2,10,Winter,0,0,Foggy,14.1,Low,No
Religious,Kathmandu,morning,9,1,2,11,Winter,0,0,Foggy,11.3,Low,No
Religious,Kathmandu,afternoon,14,1,2,11,Winter,0,0,Sunny,29.3,Low,No
Religious,Kathmandu,evening,18,1,2,11,Winter,0,0,Cloudy,18.6,Low,No
Religious,Kathmandu,morning,9,2,2,12,Winter,0,0,Sunny,15.1,Low,No
Religious,Kathmandu,afternoon,14,2,2,12,Winter,0,0,Sunny,28.1,Low,No
Religious,Kathmandu,evening,18,2,2,12,Winter,0,0,Cloudy,18.3,Low,No
Religious,Kathmandu,morning,9,3,2,13,Winter,0,0,Foggy,18.5,Low,Yes
Religious,Kathmandu,afternoon,14,3,2,13,Winter,0,0,Foggy,32.9,Low,Yes
Religious,Kathmandu,evening,18,3,2,13,Winter,0,0,Foggy,24.5,Low,Yes
Religious,Kathmandu,morning,9,4,2,14,Winter,0,0,Foggy,17.1,Low,Yes
Religious,Kathmandu,afternoon,14,4,2,14,Winter,0,0,Foggy,28.6,Low,Yes
Religious,Kathmandu,evening,18,4,2,14,Winter,0,0,Foggy,24.5,Low,Yes
Religious,Kathmandu,morning,9,5,2,15,Winter,1,0,Sunny,41.5,Low,Yes
Religious,Kathmandu,afternoon,14,5,2,15,Winter,1,0,Sunny,72.3,Low,Yes
Religious,Kathmandu,evening,18,5,2,15,Winter,1,0,Foggy,38.5,Low,Yes
Religious,Kathmandu,morning,9,6,2,16,Winter,1,0,Sunny,44.3,Low,Yes
Religious,Kathmandu,afternoon,14,6,2,16,Winter,1,0,Cloudy,62.5,Low,Yes
Religious,Kathmandu,evening,18,6,2,16,Winter,1,0,Foggy,40.0,Low,Yes
Religious,Kathmandu,morning,9,0,2,17,Winter,0,0,Foggy,18.7,Low,Yes
Religious,Kathmandu,afternoon,14,0,2,17,Winter,0,0,Sunny,46.4,Low,Yes
Religious,Kathmandu,evening,18,0,2,17,Winter,0,0,Sunny,34.3,Low,Yes
Religious,Kathmandu,morning,9,1,2,18,Winter,0,0,Sunny,25.8,Low,Yes
Religious,Kathmandu,afternoon,14,1,2,18,Winter,0,0,Sunny,40.5,Low,Yes
Religious,Kathmandu,evening,18,1,2,18,Winter,0,0,Sunny,31.0,Low,Yes
Religious,Kathmandu,morning,9,2,2,19,Winter,0,0,Sunny,24.7,Low,Yes
Religious,Kathmandu,afternoon,14,2,2,19,Winter,0,0,Cloudy,37.2,Low,Yes
Religious,Kathmandu,evening,18,2,2,19,Winter,0,0,Sunny,33.1,Low,Yes
Religious,Kathmandu,morning,9,3,2,20,Winter,0,0,Cloudy,22.3,Low,Yes
Religious,Kathmandu,afternoon,14,3,2,20,Winter,0,0,Foggy,33.6,Low,Yes
Religious,Kathmandu,evening,18,3,2,20,Winter,0,0,Foggy,21.8,Low,Yes
Religious,Kathmandu,morning,9,4,2,21,Winter,0,0,Sunny,25.6,Low,Yes
Religious,Kathmandu,afternoon,14,4,2,21,Winter,0,0,Sunny,40.2,Low,Yes
Religious,Kathmandu,evening,18,4,2,21,Winter,0,0,Foggy,25.0,Low,Yes
Religious,Kathmandu,morning,9,5,2,22,Winter,1,0,Foggy,34.2,Low,Yes
Religious,Kathmandu,afternoon,14,5,2,22,Winter,1,0,Sunny,78.1,Low,Yes
Religious,Kathmandu,evening,18,5,2,22,Winter,1,0,Foggy,40.9,Low,Yes
Religious,Kathmandu,morning,9,6,2,23,Winter,1,0,Foggy,31.9,Low,Yes
Religious,Kathmandu,afternoon,14,6,2,23,Winter,1,0,Cloudy,62.4,Low,Yes
Religious,Kathmandu,evening,18,6,2,23,Winter,1,0,Foggy,43.1,Low,Yes
Religious,Kathmandu,morning,9,0,2,24,Winter,0,0,Sunny,26.2,Low,Yes
Religious,Kathmandu,afternoon,14,0,2,24,Winter,0,0,Cloudy,37.1,Low,Yes
Religious,Kathmandu,evening,18,0,2,24,Winter,0,0,Sunny,34.4,Low,Yes
Religious,Kathmandu,morning,9,1,2,25,Winter,0,0,Sunny,27.1,Low,Yes
Religious,Kathmandu,afternoon,14,1,2,25,Winter,0,0,Cloudy,37.2,Low,Yes
Religious,Kathmandu,evening,18,1,2,25,Winter,0,0,Cloudy,30.8,Low,Yes
Religious,Kathmandu,morning,9,2,2,26,Winter,0,0,Foggy,18.5,Low,Yes
Religious,Kathmandu,afternoon,14,2,2,26,Winter,0,0,Sunny,45.5,Low,Yes
Religious,Kathmandu,evening,18,2,2,26,Winter,0,0,Sunny,31.4,Low,Yes
Religious,Kathmandu,morning,9,3,2,27,Winter,0,0,Sunny,27.0,Low,Yes
Religious,Kathmandu,afternoon,14,3,2,27,Winter,0,0,Cloudy,40.3,Low,Yes
Religious,Kathmandu,evening,18,3,2,27,Winter,0,0,Sunny,31.8,Low,Yes
Religious,Kathmandu,morning,9,4,2,28,Winter,0,0,Cloudy,14.0,Low,No
Religious,Kathmandu,afternoon,14,4,2,28,Winter,0,0,Cloudy,27.3,Low,No
Religious,Kathmandu,evening,18,4,2,28,Winter,0,0,Cloudy,18.9,Low,No
Religious,Kathmandu,morning,9,5,3,1,Spring,1,0,Rainy,50.6,Shoulder,No
Religious,Kathmandu,afternoon,14,5,3,1,Spring,1,0,Rainy,93.9,Shoulder,No
Religious,Kathmandu,evening,18,5,3,1,Spring,1,0,Rainy,68.5,Shoulder,No
Religious,Kathmandu,morning,9,6,3,2,Spring,1,0,Rainy,55.3,Shoulder,No
Religious,Kathmandu,afternoon,14,6,3,2,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,evening,18,6,3,2,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,morning,9,0,3,3,Spring,0,0,Sunny,74.8,Shoulder,Yes
Religious,Kathmandu,afternoon,14,0,3,3,Spring,0,0,Rainy,75.6,Shoulder,Yes
Religious,Kathmandu,evening,18,0,3,3,Spring,0,0,Rainy,61.6,Shoulder,Yes
Religious,Kathmandu,morning,9,1,3,4,Spring,0,0,Rainy,44.9,Shoulder,Yes
Religious,Kathmandu,afternoon,14,1,3,4,Spring,0,0,Rainy,81.8,Shoulder,Yes
Religious,Kathmandu,evening,18,1,3,4,Spring,0,0,Sunny,93.6,Shoulder,Yes
Religious,Kathmandu,morning,9,2,3,5,Spring,0,0,Cloudy,78.7,Shoulder,Yes
Religious,Kathmandu,afternoon,14,2,3,5,Spring,0,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,2,3,5,Spring,0,0,Rainy,53.9,Shoulder,Yes
Religious,Kathmandu,morning,9,3,3,6,Spring,0,0,Rainy,46.7,Shoulder,Yes
Religious,Kathmandu,afternoon,14,3,3,6,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,3,3,6,Spring,0,0,Rainy,53.5,Shoulder,Yes
Religious,Kathmandu,morning,9,4,3,7,Spring,0,0,Cloudy,67.9,Shoulder,Yes
Religious,Kathmandu,afternoon,14,4,3,7,Spring,0,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,4,3,7,Spring,0,0,Cloudy,94.6,Shoulder,Yes
Religious,Kathmandu,morning,9,5,3,8,Spring,1,0,Rainy,83.4,Shoulder,Yes
Religious,Kathmandu,afternoon,14,5,3,8,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,5,3,8,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,6,3,9,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,afternoon,14,6,3,9,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,6,3,9,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,0,3,10,Spring,0,0,Cloudy,72.7,Shoulder,Yes
Religious,Kathmandu,afternoon,14,0,3,10,Spring,0,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,0,3,10,Spring,0,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,1,3,11,Spring,0,0,Cloudy,67.4,Shoulder,Yes
Religious,Kathmandu,afternoon,14,1,3,11,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,1,3,11,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,2,3,12,Spring,0,0,Cloudy,71.0,Shoulder,Yes
Religious,Kathmandu,afternoon,14,2,3,12,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,2,3,12,Spring,0,0,Rainy,58.9,Shoulder,Yes
Religious,Kathmandu,morning,9,3,3,13,Spring,0,0,Rainy,41.8,Shoulder,Yes
Religious,Kathmandu,afternoon,14,3,3,13,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,3,3,13,Spring,0,0,Rainy,53.0,Shoulder,Yes
Religious,Kathmandu,morning,9,4,3,14,Spring,0,0,Cloudy,65.9,Shoulder,Yes
Religious,Kathmandu,afternoon,14,4,3,14,Spring,0,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,4,3,14,Spring,0,0,Cloudy,89.4,Shoulder,Yes
Religious,Kathmandu,morning,9,5,3,15,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,afternoon,14,5,3,15,Spring,1,0,Sunny,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,5,3,15,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,6,3,16,Spring,1,0,Rainy,83.6,Shoulder,Yes
Religious,Kathmandu,afternoon,14,6,3,16,Spring,1,0,Rainy,95.0,Shoulder,Yes
Religious,Kathmandu,evening,18,6,3,16,Spring,1,0,Cloudy,95.0,Shoulder,Yes
Religious,Kathmandu,morning,9,0,3,17,Spring,0,0,Sunny,83.7,Shoulder,Yes
Religious,Kathmandu,afternoon,14,0,3,17,Spring,0,0,Rainy,80.9,Shoulder,Yes
Religious,Kathmandu,evening,18,0,3,17,Spring,0,0,Cloudy,90.3,Shoulder,Yes
Religious,Kathmandu,morning,9,1,3,18,Spring,0,0,Sunny,50.7,Shoulder,No
Religious,Kathmandu,afternoon,14,1,3,18,Spring,0,0,Rainy,51.0,Shoulder,No
Religious,Kathmandu,evening,18,1,3,18,Spring,0,0,Sunny,61.9,Shoulder,No
Religious,Kathmandu,morning,9,2,3,19,Spring,0,0,Cloudy,49.6,Shoulder,No
Religious,Kathmandu,afternoon,14,2,3,19,Spring,0,0,Cloudy,85.9,Shoulder,No
Religious,Kathmandu,evening,18,2,3,19,Spring,0,0,Sunny,69.2,Shoulder,No
Religious,Kathmandu,morning,9,3,3,20,Spring,0,0,Sunny,56.9,Shoulder,No
Religious,Kathmandu,afternoon,14,3,3,20,Spring,0,0,Cloudy,79.5,Shoulder,No
Religious,Kathmandu,evening,18,3,3,20,Spring,0,0,Rainy,40.2,Shoulder,No
Religious,Kathmandu,morning,9,4,3,21,Spring,0,0,Sunny,55.6,Shoulder,No
Religious,Kathmandu,afternoon,14,4,3,21,Spring,0,0,Sunny,87.4,Shoulder,No
Religious,Kathmandu,evening,18,4,3,21,Spring,0,0,Sunny,72.9,Shoulder,No
Religious,Kathmandu,morning,9,5,3,22,Spring,1,0,Rainy,48.9,Shoulder,No
Religious,Kathmandu,afternoon,14,5,3,22,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,evening,18,5,3,22,Spring,1,0,Rainy,68.7,Shoulder,No
Religious,Kathmandu,morning,9,6,3,23,Spring,1,0,Rainy,46.1,Shoulder,No
Religious,Kathmandu,afternoon,14,6,3,23,Spring,1,0,Sunny,95.0,Shoulder,No
Religious,Kathmandu,evening,18,6,3,23,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,morning,9,0,3,24,Spring,0,0,Rainy,29.4,Shoulder,No
Religious,Kathmandu,afternoon,14,0,3,24,Spring,0,0,Sunny,94.4,Shoulder,No
Religious,Kathmandu,evening,18,0,3,24,Spring,0,0,Cloudy,66.7,Shoulder,No
Religious,Kathmandu,morning,9,1,3,25,Spring,0,0,Rainy,28.9,Shoulder,No
Religious,Kathmandu,afternoon,14,1,3,25,Spring,0,0,Cloudy,90.0,Shoulder,No
Religious,Kathmandu,evening,18,1,3,25,Spring,0,0,Rainy,36.6,Shoulder,No
Religious,Kathmandu,morning,9,2,3,26,Spring,0,0,Sunny,52.5,Shoulder,No
Religious,Kathmandu,afternoon,14,2,3,26,Spring,0,0,Sunny,90.5,Shoulder,No
Religious,Kathmandu,evening,18,2,3,26,Spring,0,0,Cloudy,56.3,Shoulder,No
Religious,Kathmandu,morning,9,3,3,27,Spring,0,0,Cloudy,50.6,Shoulder,No
Religious,Kathmandu,afternoon,14,3,3,27,Spring,0,0,Rainy,48.7,Shoulder,No
Religious,Kathmandu,evening,18,3,3,27,Spring,0,0,Cloudy,59.9,Shoulder,No
Religious,Kathmandu,morning,9,4,3,28,Spring,0,0,Rainy,26.7,Shoulder,No
Religious,Kathmandu,afternoon,14,4,3,28,Spring,0,0,Sunny,95.0,Shoulder,No
Religious,Kathmandu,evening,18,4,3,28,Spring,0,0,Sunny,63.8,Shoulder,No
Religious,Kathmandu,morning,9,5,3,29,Spring,1,0,Sunny,83.9,Shoulder,No
Religious,Kathmandu,afternoon,14,5,3,29,Spring,1,0,Sunny,95.0,Shoulder,No
Religious,Kathmandu,evening,18,5,3,29,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,morning,9,6,3,30,Spring,1,0,Cloudy,79.8,Shoulder,No
Religious,Kathmandu,afternoon,14,6,3,30,Spring,1,0,Sunny,95.0,Shoulder,No
Religious,Kathmandu,evening,18,6,3,30,Spring,1,0,Cloudy,95.0,Shoulder,No
Religious,Kathmandu,morning,9,0,3,31,Spring,0,0,Cloudy,51.4,Shoulder,No
Religious,Kathmandu,afternoon,14,0,3,31,Spring,0,0,Sunny,89.7,Shoulder,No
Religious,Kathmandu,evening,18,0,3,31,Spring,0,0,Rainy,39.7,Shoulder,No
Religious,Kathmandu,morning,9,1,4,1,Spring,0,0,Cloudy,90.8,Peak,No
Religious,Kathmandu,afternoon,14,1,4,1,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,evening,18,1,4,1,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,morning,9,2,4,2,Spring,0,0,Rainy,49.1,Peak,No
Religious,Kathmandu,afternoon,14,2,4,2,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,2,4,2,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,morning,9,3,4,3,Spring,0,0,Cloudy,88.4,Peak,No
Religious,Kathmandu,afternoon,14,3,4,3,Spring,0,0,Rainy,85.3,Peak,No
Religious,Kathmandu,evening,18,3,4,3,Spring,0,0,Rainy,75.2,Peak,No
Religious,Kathmandu,morning,9,4,4,4,Spring,0,0,Sunny,93.0,Peak,No
Religious,Kathmandu,afternoon,14,4,4,4,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,evening,18,4,4,4,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,5,4,5,Spring,1,0,Sunny,95.0,Peak,No
Religious,Kathmandu,afternoon,14,5,4,5,Spring,1,0,Rainy,95.0,Peak,No
Religious,Kathmandu,evening,18,5,4,5,Spring,1,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,6,4,6,Spring,1,0,Rainy,95.0,Peak,No
Religious,Kathmandu,afternoon,14,6,4,6,Spring,1,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,6,4,6,Spring,1,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,0,4,7,Spring,0,0,Cloudy,89.9,Peak,No
Religious,Kathmandu,afternoon,14,0,4,7,Spring,0,0,Rainy,95.0,Peak,No
Religious,Kathmandu,evening,18,0,4,7,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,morning,9,1,4,8,Spring,0,0,Rainy,53.7,Peak,No
Religious,Kathmandu,afternoon,14,1,4,8,Spring,0,0,Rainy,95.0,Peak,No
Religious,Kathmandu,evening,18,1,4,8,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,2,4,9,Spring,0,0,Rainy,53.4,Peak,No
Religious,Kathmandu,afternoon,14,2,4,9,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,2,4,9,Spring,0,0,Rainy,69.0,Peak,No
Religious,Kathmandu,morning,9,3,4,10,Spring,0,0,Rainy,58.5,Peak,No
Religious,Kathmandu,afternoon,14,3,4,10,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,3,4,10,Spring,0,0,Rainy,74.0,Peak,No
Religious,Kathmandu,morning,9,4,4,11,Spring,0,0,Rainy,51.2,Peak,No
Religious,Kathmandu,afternoon,14,4,4,11,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,4,4,11,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,5,4,12,Spring,1,0,Sunny,95.0,Peak,No
Religious,Kathmandu,afternoon,14,5,4,12,Spring,1,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,5,4,12,Spring,1,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,6,4,13,Spring,1,0,Rainy,95.0,Peak,No
Religious,Kathmandu,afternoon,14,6,4,13,Spring,1,0,Sunny,95.0,Peak,No
Religious,Kathmandu,evening,18,6,4,13,Spring,1,0,Rainy,95.0,Peak,No
Religious,Kathmandu,morning,9,0,4,14,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,afternoon,14,0,4,14,Spring,0,0,Rainy,86.9,Peak,No
Religious,Kathmandu,evening,18,0,4,14,Spring,0,0,Rainy,66.3,Peak,No
Religious,Kathmandu,morning,9,1,4,15,Spring,0,0,Rainy,58.3,Peak,No
Religious,Kathmandu,afternoon,14,1,4,15,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,1,4,15,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,2,4,16,Spring,0,0,Cloudy,94.7,Peak,No
Religious,Kathmandu,afternoon,14,2,4,16,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,evening,18,2,4,16,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,3,4,17,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,afternoon,14,3,4,17,Spring,0,0,Sunny,95.0,Peak,No
Religious,Kathmandu,evening,18,3,4,17,Spring,0,0,Cloudy,95.0,Peak,No
Religious,Kathmandu,morning,9,4,4,18,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,4,4,18,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,evening,18,4,4,18,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,morning,9,5,4,19,Spring,1,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,5,4,19,Spring,1,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,evening,18,5,4,19,Spring,1,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,morning,9,6,4,20,Spring,1,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,6,4,20,Spring,1,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,evening,18,6,4,20,Spring,1,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,morning,9,0,4,21,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,0,4,21,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,evening,18,0,4,21,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,morning,9,1,4,22,Spring,0,0,Rainy,83.3,Peak,Yes
Religious,Kathmandu,afternoon,14,1,4,22,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,evening,18,1,4,22,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,morning,9,2,4,23,Spring,0,0,Cloudy,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,2,4,23,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,evening,18,2,4,23,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,morning,9,3,4,24,Spring,0,0,Rainy,77.0,Peak,Yes
Religious,Kathmandu,afternoon,14,3,4,24,Spring,0,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,evening,18,3,4,24,Spring,0,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,morning,9,4,4,25,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,4,4,25,Spring,0,0,Sunny,95.0,Peak,Yes
Religious,Kathmandu,evening,18,4,4,25,Spring,0,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,morning,9,5,4,26,Spring,1,0,Rainy,95.0,Peak,Yes
Religious,Kathmandu,afternoon,14,5,4,26,Spring,1,0,Rainy,95.0,Peak,Yes
